uid,stipend,employee_count,job_condition,WORKING_HOURS,JOB_DEP,Occupational_status,employer_type,type_of_contract,activity_sector,JOB_DESCRIPTION
77790,74441,"tr_2","C",1788,"75","O","ct_9","CDI","HZ","332a"
77793,10677,"tr_1","P",1281,"77","O","ct_9","CDI","CA","554a"
77798,1168,"tr_3","C",152,"77","O","ct_9","CDI","FZ","463d"
77806,24857,"tr_5","C",1838,"91","O","ct_9","CDI","HZ","641b"
77818,33877,"tr_4","C",1871,"77","O","ct_9","CDI","HZ","487b"
77823,26364,"tr_2","C",1850,"77","O","ct_8","CDI","KZ","545c"
77827,14863,"tr_5","P",1480,"77","O","ct_9","CDI","GZ","552a"
77836,5605,"tr_4","P",480,"77","O","ct_9","CDI","HZ","642b"
77838,22672,"tr_3","C",1430,"94","O","ct_9","CDI","GZ","477a"
77843,34984,"tr_6","C",1509,"78","O","ct_9","CDI","CL","384a"
77844,22600,"tr_6","C",1725,"77","O","ct_3","CDI","QA","431f"
77845,18632,"tr_4","C",1949,"94","O","ct_9","CDI","GZ","653a"
77854,8470,"tr_2","C",736,"77","O","ct_9","CDI","GZ","676a"
77861,35463,"tr_2","C",1980,"94","O","ct_9","CDI","KZ","376c"
77862,41501,"tr_3","C",1834,"77","O","ct_9","CDI","HZ","466c"
77866,25004,"tr_4","C",1820,"77","O","ct_9","CDI","HZ","641a"
77868,17341,"tr_4","C",1532,"77","O","ct_9","CDI","KZ","534a"
77869,15883,"tr_5","C",990,"75","O","ct_9","CDI","IZ","546e"
77871,47449,"tr_3","C",1830,"77","O","ct_9","CDI","DZ","461e"
77873,36220,"tr_0","P",1974,"75","O","ct_9","CDI","MA","542a"
77886,4137,"tr_3","C",304,"77","O","ct_9","CDI","HZ","333c"
77891,36983,"tr_6","C",1305,"92","O","ct_9","CDI","HZ","373b"
77892,3257,"tr_1","C",392,"92","O","ct_9","CDD","GZ","477b"
77896,21090,"tr_4","C",1718,"91","O","ct_8","CDI","QB","434e"
77899,2483,"tr_1","C",196,"93","O","ct_9","CDI","FZ","637d"
77900,9250,"tr_1","P",738,"77","O","ct_9","CDI","FZ","543b"
77902,21778,"tr_6","C",1269,"94","O","ct_9","CDI","KZ","467b"
77904,32389,"tr_3","C",1831,"77","O","ct_9","CDI","CG","543b"
77912,18791,"tr_4","C",1867,"78","O","ct_9","CDI","GZ","551a"
77913,2437,NA,"C",219,"44","O",NA,"CDI","HZ","641b"
77916,4962,"tr_1","C",418,"75","O","ct_9","CDI","IZ","561f"
77920,15069,"tr_1","C",1510,"94","O","ct_9","CDI","FZ","624d"
77922,31646,"tr_1","C",1774,"75","O","ct_9","CDI","LZ","461b"
77923,2897,NA,"C",182,"78","O",NA,"CDI","PZ","524b"
77930,30647,"tr_5","C",1820,"77","O","ct_1","CDI","PZ","422a"
77931,19589,"tr_6","C",1618,"77","O","ct_9","CDI","HZ","676a"
77932,27665,"tr_6","C",826,"77","O","ct_9","CDI","CL","474c"
77936,6160,"tr_1","P",379,"77","O","ct_9","CDI","GZ","462e"
77944,17036,"tr_3","C",1571,"77","O","ct_9","CDI","NZ","631a"
77952,22638,"tr_2","C",1994,"77","O","ct_9","CDI","QA","526e"
77958,20641,"tr_5","C",1178,"77","O","ct_9","CDI","HZ","641b"
77959,24641,"tr_0","C",2220,"77","O","ct_9","CDI","HZ","641a"
77962,17711,"tr_2","C",1499,"75","O","ct_8","CDI","RZ","691b"
77964,5515,"tr_4","C",723,"92","A","ct_9","APP","MA","467b"
77971,27672,"tr_3","C",1771,"77","O","ct_5","CDI","NZ","461e"
77972,10465,"tr_6","C",1647,"93","A","ct_5","APP","HZ","466c"
77973,6734,"tr_5","P",762,"94","O","ct_8","CDI","PZ","422e"
77979,29724,"tr_1","C",1820,"75","O","ct_9","CDI","KZ","467b"
77980,60239,"tr_6","C",1852,"77","O","ct_9","CDI","CL","474c"
77995,3752,"tr_2","C",789,"77","O","ct_9","CDI","FZ","622c"
78001,52937,"tr_6","C",2017,"92","O","ct_9","CDI","GZ","463b"
78027,26412,"tr_6","C",1820,"92","O","ct_1","CDI","OZ","524b"
78035,3720,NA,"C",287,"77","O",NA,"CDI","IZ","468a"
78037,20653,"tr_2","C",1522,"93","O","ct_8","CDI","QB","461d"
78039,4192,"tr_3","C",374,"92","O","ct_9","CDI","GZ","543b"
78040,22115,"tr_3","C",1813,"77","O","ct_8","CDI","OZ","451e"
78044,13510,"tr_6","C",1119,"92","A","ct_9","APP","KZ","543f"
78046,36363,"tr_5","C",1830,"77","O","ct_9","CDI","HZ","389a"
78050,59167,"tr_4","C",1821,"77","O","ct_9","CDI","NZ","372a"
78055,5105,"tr_1","N",481,"75","O","ct_9","TTP","NZ","632f"
78063,21741,"tr_4","C",1975,"77","O","ct_9","CDI","QB","525d"
78068,39760,"tr_6","C",1699,"75","O","ct_8","CDI","OZ","461d"
78071,51749,"tr_6","C",1820,"75","O","ct_9","CDI","JC","388a"
78072,24944,"tr_1","C",1747,"93","O","ct_8","CDI","QB","434d"
78076,29434,"tr_6","C",1771,"93","O","ct_9","CDI","NZ","534a"
78083,524,"tr_6","C",140,"77","O","ct_9","CDI","CJ","622a"
78093,51287,"tr_2","C",1171,"92","O","ct_9","CDI","KZ","374d"
78094,48462,"tr_6","C",1165,"93","O","ct_9","CDI","FZ","387c"
78099,31301,"tr_5","N",1820,"75","O","ct_8","CDI","QB","372a"
78100,16046,"tr_3","C",1820,"77","O","ct_9","CDI","IZ","563b"
78102,22940,"tr_4","C",1820,"77","O","ct_1","CDI","OZ","543g"
78103,15754,"tr_4","C",1628,"77","O","ct_9","CDI","CK","672a"
78107,30788,"tr_5","C",2028,"95","O","ct_9","CDI","HZ","461f"
78112,23464,"tr_6","P",1092,"92","O","ct_9","CDI","MC","373b"
78113,30089,"tr_6","C",1751,"93","O","ct_9","CDI","HZ","543e"
78114,28641,"tr_1","C",2204,"93","O","ct_9","CDI","GZ","676a"
78117,24691,"tr_3","C",1820,"92","O","ct_9","CDI","FZ","477c"
78118,21678,"tr_2","C",1898,"77","O","ct_9","CDI","QA","526e"
78119,30660,"tr_6","C",1824,"75","O","ct_5","CDI","HZ","466c"
78120,9879,"tr_3","P",875,"77","O","ct_8","CDI","QB","525d"
78127,20771,"tr_6","C",1562,"77","O","ct_9","CDI","GZ","554c"
78128,35945,"tr_3","C",1837,"94","O","ct_9","CDI","KZ","373b"
78129,16122,"tr_0","C",1847,"77","O","ct_9","CDI","GZ","551a"
78138,27203,"tr_1","C",1760,"92","O","ct_9","CDI","GZ","432d"
78139,19183,"tr_5","C",1828,"77","O","ct_9","CDI","HZ","643a"
78159,14844,"tr_1","C",1820,"77","O","ct_9","CDI","GZ","636d"
78161,24133,"tr_6","C",1820,"95","O","ct_9","CDI","HZ","461f"
78177,15216,"tr_1","C",1237,"77","O","ct_9","CDI","SZ","562b"
78181,11299,"tr_1","C",1401,"75","O","ct_9","CDI","GZ","542a"
78185,21967,"tr_3","P",1389,"77","O","ct_8","CDI","QB","434b"
78198,29888,"tr_5","C",1764,"77","O","ct_9","CDI","FZ","382c"
78207,6586,"tr_1","C",375,"77","O","ct_9","CDI","CG","626b"
78208,10991,"tr_1","P",836,"77","O","ct_8","CDI","SZ","542a"
78214,15665,"tr_4","C",1317,"94","O","ct_9","CDI","FZ","671c"
78219,14976,"tr_2","C",1407,"77","O","ct_9","CDI","HZ","691e"
78224,11141,"tr_4","C",808,"91","O","ct_8","CDI","NZ","471a"
78225,20351,"tr_1","C",1402,"91","O","ct_9","CDI","PZ","423a"
78226,6145,"tr_1","C",546,"75","O","ct_9","CDI","RZ","684a"
78227,50942,"tr_6","C",1820,"92","O","ct_9","CDI","FZ","382c"
78229,20720,"tr_3","C",1677,"77","O","ct_9","CDI","GZ","641a"
78234,17718,"tr_5","C",1436,"77","O","ct_9","CDI","CE","625c"
78237,22322,"tr_5","C",1702,"77","O","ct_9","CDI","QB","636d"
78247,26861,"tr_6","C",1585,"94","O","ct_9","CDI","NZ","488b"
78256,23593,"tr_1","C",1629,"77","O","ct_9","CDI","FZ","681a"
78258,13297,"tr_1","C",1028,"75","O","ct_9","CDI","NZ","546b"
78260,31585,"tr_1","C",1630,"94","O","ct_9","CDI","CM","478a"
78264,18239,"tr_2","C",1082,"77","O","ct_9","CDI","EZ","641a"
78271,4474,"tr_2","C",511,"75","A","ct_9","APP","NZ","564b"
78275,24090,"tr_1","C",1990,"77","O","ct_4","CDI","SZ","461f"
78276,40599,"tr_6","P",1410,"91","O","ct_9","CDI","CL","384a"
78278,15699,"tr_4","C",1113,"77","O","ct_9","CDI","FZ","461c"
78281,32996,"tr_4","C",1820,"77","O","ct_8","CDI","PZ","341a"
78282,16221,"tr_6","C",1654,"77","O","ct_9","CDI","HZ","546a"
78284,28107,"tr_4","C",1820,"77","O","ct_8","CDI","PZ","341a"
78285,21345,"tr_6","C",1792,"77","O","ct_9","CDI","NZ","534a"
78289,16572,"tr_3","C",1310,"77","O","ct_9","CDI","IZ","636d"
78290,29315,"tr_5","C",1900,"94","O","ct_3","AUT","QA","526e"
78292,41606,"tr_6","C",1820,"92","O","ct_9","CDI","KZ","461b"
78293,18294,"tr_5","C",1820,"77","O","ct_4","CDI","OZ","524c"
78306,15300,"tr_2","N",1079,"93","O","ct_9","TTP","NZ","387d"
78316,14658,"tr_2","C",1608,"77","O","ct_9","CDI","MA","461d"
78319,17416,"tr_6","C",871,"77","O","ct_9","CDI","NZ","534a"
78328,25330,"tr_1","C",1867,"94","O","ct_9","CDI","NZ","534b"
78330,11253,"tr_5","C",1083,"78","O","ct_9","CDI","NZ","534a"
78333,5746,"tr_1","C",1438,"77","A","ct_9","APP","GZ","682a"
78335,26489,"tr_4","C",1832,"77","O","ct_9","CDI","QB","434a"
78337,45937,"tr_6","C",1820,"93","O","ct_9","CDI","KZ","388a"
78347,20416,"tr_3","P",1181,"78","O","ct_8","CDI","QB","434a"
78355,3566,"tr_0","C",390,"66","O","ct_6","TOA","IZ","561c"
78356,14095,"tr_2","P",1224,"77","O","ct_8","CDI","RZ","424a"
78365,25906,"tr_2","C",1842,"77","O","ct_8","CDI","QB","526d"
78367,32336,"tr_5","C",1929,"77","O","ct_8","CDI","PZ","341a"
78370,15420,"tr_3","C",1309,"77","O","ct_9","CDI","CB","675a"
78371,15911,"tr_4","P",1455,"77","O","ct_9","CDI","GZ","552a"
78374,23053,"tr_4","C",1820,"77","O","ct_1","CDI","PZ","451e"
78376,48690,"tr_6","C",1933,"91","O","ct_9","CDI","JB","386b"
78381,49051,"tr_6","C",1820,"92","O","ct_9","CDI","KZ","388a"
78384,25863,"tr_5","C",1820,"93","O","ct_8","CDI","QA","526e"
78385,49074,"tr_6","C",2060,"94","O","ct_5","CDI","HZ","628a"
78390,19403,"tr_1","C",2133,"77","O","ct_9","CDI","IZ","636d"
78393,5850,"tr_3","C",657,"77","O","ct_2","CDD","OZ","524c"
78398,18399,"tr_1","C",2028,"77","O","ct_6","CDI","HZ","641a"
78401,19131,"tr_6","C",1939,"75","O","ct_5","CDI","HZ","546b"
78405,33418,"tr_3","C",1868,"77","O","ct_8","CDI","PZ","341a"
78408,29626,"tr_6","C",1908,"94","O","ct_9","CDI","GZ","676a"
78414,16265,"tr_4","C",1234,"75","O","ct_9","CDI","IZ","546c"
78416,50597,"tr_1","P",1377,"77","O","ct_9","CDI","GZ","372b"
78420,4436,"tr_1","C",551,"77","O","ct_9","CDI","IZ","561c"
78421,30454,"tr_1","C",1624,"75","O","ct_9","CDI","FZ","382c"
78422,11428,"tr_5","C",1071,"94","O","ct_9","CDI","CC","627f"
78428,18687,"tr_1","C",1736,"77","O","ct_9","CDI","GZ","682a"
78439,5856,"tr_1","P",325,"93","O","ct_9","CDI","RZ","424a"
78441,5534,"tr_0","P",435,"92","O","ct_9","CDI","GZ","554e"
78442,30872,"tr_6","C",1638,"77","O","ct_8","CDI","PZ","373d"
78444,31631,"tr_4","C",1851,"91","O","ct_9","CDI","CI","622a"
78451,64357,"tr_6","C",1047,"91","O","ct_5","CDI","MB","342g"
78452,5741,NA,"C",211,"77","O",NA,"CDI","SZ","423b"
78454,35145,"tr_4","C",1820,"77","O","ct_9","CDD","KZ","372c"
78460,9737,"tr_1","P",1190,"77","O","ct_6","CDI","GZ","554e"
78462,19205,"tr_4","C",2216,"91","O","ct_9","CDI","NZ","684a"
78464,52018,"tr_2","C",1806,"95","O","ct_8","CDI","QA","344b"
78465,30435,"tr_6","C",1757,"75","O","ct_9","CDI","HZ","486b"
78467,39004,"tr_2","C",1880,"91","O","ct_9","CDI","CK","461d"
78470,37684,"tr_6","C",1820,"92","O","ct_9","CDI","JC","388a"
78472,23949,"tr_4","C",1460,"77","O","ct_9","CDI","FZ","632f"
78474,2520,NA,"C",228,"77","O",NA,"CDI","OZ","524c"
78478,83564,"tr_6","C",1309,"77","O","ct_9","CDI","CL","384a"
78481,47511,"tr_6","C",1812,"75","O","ct_9","CDI","HZ","389a"
78485,18232,"tr_1","C",1599,"77","O","ct_9","CDI","CK","623e"
78486,26719,"tr_6","P",1612,"75","O","ct_9","CDI","HZ","466a"
78489,5543,"tr_1","C",627,"77","O","ct_9","CDI","FZ","632e"
78494,16874,"tr_2","C",808,"93","O","ct_8","CDI","QB","434d"
78497,21645,"tr_1","N",3000,"77","O","ct_7","CDI","QB","563a"
78498,29788,"tr_2","C",1982,"77","O","ct_9","CDI","GZ","462e"
78501,10832,"tr_1","C",906,"94","O","ct_9","CDI","HZ","643a"
78505,25510,"tr_3","C",1771,"77","O","ct_8","CDI","OZ","451e"
78516,7124,"tr_1","C",659,"83","O","ct_9","CDI","SZ","562a"
78523,29188,"tr_2","C",1855,"92","O","ct_9","CDI","GZ","431a"
78533,27394,"tr_5","C",2200,"84","O","ct_9","CDI","HZ","641a"
78535,14502,"tr_6","C",926,"77","O","ct_9","CDI","IZ","468a"
78539,3078,"tr_0","N",821,"77","O","ct_7","CDI","QB","563a"
78542,15897,"tr_1","C",616,"77","O","ct_9","CDI","JA","374d"
78546,34597,"tr_4","C",1524,"75","O","ct_9","CDI","MA","382a"
78556,22674,"tr_3","C",1514,"78","O","ct_8","CDI","QB","525d"
78557,56986,"tr_5","C",3000,"75","O","ct_8","CDI","QA","344a"
78563,40699,"tr_6","C",1820,"93","O","ct_9","CDI","KZ","376e"
78564,24687,"tr_5","C",1882,"78","O","ct_8","CDI","PZ","422e"
78579,55245,"tr_6","C",1906,"78","O","ct_9","CDI","CL","387c"
78580,28216,"tr_0","C",1375,"78","O","ct_9","CDI","MC","465a"
78585,50454,"tr_6","C",1820,"92","O","ct_9","CDI","MA","388a"
78595,71175,"tr_6","C",1695,"92","O","ct_9","CDI","KZ","371a"
78602,23890,"tr_1","C",1900,"78","O","ct_9","CDI","GZ","551a"
78604,17993,"tr_0","C",1575,"78","O","ct_9","CDI","KZ","526b"
78613,42328,"tr_6","P",783,"92","O","ct_8","CDI","QA","461b"
78614,60556,"tr_6","C",1820,"94","O","ct_9","CDI","KZ","373b"
78616,7628,"tr_1","C",772,"78","O","ct_9","TTP","NZ","676c"
78620,43144,"tr_6","C",1834,"92","O","ct_9","CDI","MA","461d"
78622,36309,"tr_6","C",1820,"92","O","ct_9","CDI","JC","388b"
78633,24296,"tr_2","C",1820,"78","O","ct_9","CDI","GZ","374b"
78637,2308,NA,"C",250,"78","O",NA,"CDI","CA","554a"
78644,13158,"tr_6","C",1058,"95","O","ct_9","CDI","GZ","462b"
78645,32176,"tr_6","C",1764,"92","O","ct_9","CDI","FZ","632a"
78647,45636,"tr_6","C",1820,"92","O","ct_9","CDI","KZ","376b"
78651,65324,"tr_5","C",1820,"92","O","ct_9","CDI","KZ","372c"
78655,70505,"tr_6","C",1820,"92","O","ct_9","CDI","JA","388a"
78658,3106,"tr_4","P",385,"78","O","ct_9","CDI","QA","525d"
78661,22030,"tr_3","C",2200,"94","O","ct_9","CDI","NZ","534a"
78668,16672,"tr_5","C",1827,"78","O","ct_2","AUT","OZ","621f"
78670,33500,"tr_5","C",1922,"78","O","ct_9","CDI","GZ","554c"
78675,22483,"tr_3","C",1971,"78","O","ct_9","CDI","FZ","542a"
78678,17014,"tr_5","P",1526,"78","O","ct_8","CDI","PZ","431f"
78680,44791,"tr_6","C",1713,"78","O","ct_9","CDI","CL","384c"
78695,3316,"tr_5","P",910,"78","O","ct_8","AUT","QB","676e"
78697,50336,"tr_5","C",1820,"92","O","ct_9","CDI","MA","383a"
78703,8351,"tr_1","P",714,"78","O","ct_9","CDI","NZ","462e"
78708,38946,"tr_6","C",1697,"78","O","ct_9","CDI","CL","383a"
78714,34926,"tr_6","C",1989,"78","O","ct_9","CDI","CL","673c"
78716,21880,"tr_6","C",2295,"75","O","ct_9","CDI","NZ","534a"
78718,51529,"tr_6","C",1820,"78","O","ct_9","CDI","QA","344d"
78719,24636,"tr_3","C",1850,"78","O","ct_8","CDI","QB","432d"
78724,37516,"tr_5","C",1666,"78","O","ct_9","CDI","KZ","373d"
78736,19446,"tr_5","C",1582,"78","O","ct_9","CDI","GZ","676a"
78738,13036,"tr_5","C",1283,"14","O","ct_9","CDI","GZ","556a"
78741,4436,"tr_1","C",526,"78","A","ct_9","APP","KZ","545b"
78742,17243,"tr_6","P",1910,"78","O","ct_9","CDI","NZ","684a"
78743,6406,"tr_6","P",658,"78","O","ct_1","CDD","OZ","422e"
78758,9843,"tr_6","C",932,"91","O","ct_9","CDI","NZ","534a"
78764,34495,"tr_3","C",1644,"78","O","ct_9","CDI","KZ","372c"
78772,14683,NA,"C",677,"78","O",NA,"TTP","TZ","563c"
78775,23050,"tr_4","C",1945,"93","O","ct_9","CDI","MC","543b"
78784,33664,"tr_2","C",1799,"78","O","ct_9","CDI","CM","386d"
78795,48522,"tr_6","C",2018,"92","O","ct_9","CDI","MA","388a"
78796,55663,"tr_6","C",1820,"92","O","ct_9","CDI","KZ","467c"
78803,61606,"tr_6","C",2200,"94","O","ct_9","CDI","JC","388d"
78806,23719,"tr_3","C",1672,"78","O","ct_8","CDI","QB","434d"
78809,1422,"tr_4","P",135,"78","O","ct_2","CDI","OZ","525a"
78825,32310,"tr_6","C",1729,"78","O","ct_9","CDI","CL","384a"
78826,27324,"tr_3","C",1820,"78","O","ct_9","CDI","HZ","461f"
78828,50740,"tr_6","P",1560,"75","O","ct_2","AUT","OZ","332b"
78835,18659,"tr_1","C",1352,"78","O","ct_9","CDI","QA","433a"
78839,6616,"tr_6","C",986,"92","A","ct_9","APP","MA","543h"
78842,7152,"tr_6","C",868,"92","X","ct_9","AUT","MC","467a"
78844,13145,"tr_3","C",1376,"75","O","ct_8","CDD","NZ","684a"
78845,24312,"tr_1","C",1987,"78","O","ct_1","AUT","RZ","523c"
78847,2857,NA,"C",132,"75","O",NA,"CDI","OZ","333e"
78863,4818,"tr_4","P",992,"92","O","ct_8","CDI","IZ","561d"
78864,50659,"tr_6","C",1820,"75","O","ct_9","CDI","MA","371a"
78868,7656,"tr_6","C",607,"78","A","ct_1","APP","OZ","524b"
78873,18154,"tr_5","C",1383,"13","O","ct_9","CDI","CB","462a"
78882,13430,"tr_6","C",728,"92","O","ct_9","CDI","NZ","546b"
78883,42144,"tr_2","C",1780,"75","O","ct_9","CDI","JC","373d"
78885,52526,"tr_1","C",3000,"92","O","ct_9","CDI","GZ","374b"
78887,25126,"tr_3","C",1820,"78","O","ct_9","CDI","HZ","546b"
78899,42971,"tr_1","N",2384,"92","O","ct_9","CDI","JA","352a"
78900,10698,"tr_2","C",1283,"78","O","ct_8","CDI","QB","526c"
78909,16588,"tr_5","C",1820,"78","O","ct_8","CDI","PZ","422e"
78912,29184,"tr_6","C",2035,"78","O","ct_9","CDI","CL","673c"
78919,16435,"tr_3","C",1547,"75","O","ct_8","CDI","SZ","627f"
78925,22784,"tr_1","P",1083,"78","O","ct_9","CDI","KZ","431f"
78926,52517,"tr_6","P",1274,"93","O","ct_9","CDI","HZ","371a"
78934,2240,"tr_3","C",379,"78","O","ct_9","CDI","NZ","541c"
78935,38287,"tr_5","C",1820,"75","O","ct_1","AUT","OZ","333e"
78939,34119,"tr_4","C",1288,"92","O","ct_9","CDI","NZ","424a"
78941,6376,"tr_1","N",584,"75","O","ct_8","CDD","RZ","354c"
78943,4832,"tr_0","C",283,"78","O","ct_9","TTP","NZ","632a"
78944,15528,"tr_5","C",1401,"78","O","ct_8","CDI","RZ","435a"
78945,23439,"tr_3","C",1820,"78","O","ct_9","CDI","HZ","451a"
78948,108880,"tr_6","C",2080,"91","O","ct_5","CDI","MB","342g"
78957,28061,"tr_5","P",1456,"92","O","ct_9","CDI","MA","461e"
78963,20596,"tr_3","P",1879,"78","O","ct_8","CDI","QB","525d"
78964,29199,"tr_6","C",2455,"75","O","ct_8","CDI","QB","526a"
78968,6295,"tr_2","C",669,"78","O","ct_9","CDI","IZ","561d"
78970,19956,"tr_6","C",1212,"78","O","ct_8","CDI","PZ","422c"
78974,23455,"tr_1","C",1820,"95","O","ct_9","CDI","LZ","376g"
78978,35687,"tr_5","C",1503,"78","O","ct_9","CDI","CF","461c"
78979,7350,"tr_4","C",619,"92","O","ct_8","CDI","QB","526a"
78982,46500,"tr_2","C",1820,"75","O","ct_9","CDI","LZ","461d"
78984,47258,"tr_6","C",1820,"92","O","ct_9","CDI","JC","373b"
78997,36402,"tr_3","C",942,"75","O","ct_9","CDI","MA","542a"
79001,11635,"tr_6","C",344,"78","O","ct_8","CDI","PZ","422c"
79002,34627,"tr_2","C",1820,"75","O","ct_8","CDI","PZ","333e"
79008,12669,"tr_4","C",1206,"77","O","ct_9","CDI","HZ","641b"
79010,66343,"tr_3","C",2128,"45","O","ct_9","CDI","CC","387d"
79025,62613,"tr_4","C",1820,"78","O","ct_9","CDI","MA","382d"
79032,50041,"tr_4","C",1906,"78","O","ct_9","CDI","CL","388b"
79036,41383,"tr_3","C",1764,"95","O","ct_9","CDI","MA","461e"
79044,18965,"tr_3","C",1820,"78","O","ct_8","CDI","QB","525d"
79050,24998,"tr_3","C",1729,"78","O","ct_9","CDI","HZ","466a"
79051,56789,"tr_2","C",1792,"92","O","ct_9","CDI","GZ","373c"
79052,8574,"tr_2","C",682,"95","O","ct_9","CDI","CA","636c"
79058,36745,"tr_6","C",1820,"75","O","ct_2","CDI","OZ","333f"
79060,11839,"tr_2","P",834,"75","O","ct_9","CDI","MC","542b"
79069,18193,"tr_3","C",2001,"75","O","ct_9","CDI","NZ","643a"
79073,53165,"tr_6","C",1820,"78","O","ct_9","CDI","CM","388a"
79076,39773,"tr_4","C",1820,"95","O","ct_9","CDI","CE","475a"
79078,18245,"tr_6","C",1186,"75","O","ct_9","CDI","NZ","543b"
79079,12897,"tr_6","C",1699,"93","O","ct_9","CDI","FZ","481b"
79080,47338,"tr_5","C",1820,"75","O","ct_9","CDI","JA","352a"
79083,23814,"tr_3","P",1632,"78","O","ct_8","CDI","QA","434b"
79086,9255,"tr_1","P",519,"92","O","ct_9","CDI","KZ","543g"
79087,7212,"tr_6","C",1072,"92","X","ct_9","AUT","GZ","551a"
79090,23200,"tr_1","C",1820,"78","O","ct_9","CDI","MA","372c"
79100,19981,"tr_3","C",1521,"67","O","ct_9","CDI","QA","433a"
79101,2985,"tr_1","C",323,"75","O","ct_9","CDI","FZ","681a"
79107,21711,"tr_2","C",1719,"92","O","ct_8","CDI","QB","526d"
79108,20872,"tr_6","C",1820,"78","A","ct_9","APP","KZ","467b"
79119,13436,"tr_3","P",1154,"78","O","ct_9","CDI","SZ","563b"
79143,59996,"tr_6","N",1799,"92","O","ct_9","CDI","CJ","371a"
79157,50530,"tr_6","C",682,"75","O","ct_9","CDI","KZ","374b"
79159,15725,"tr_1","C",1144,"78","O","ct_9","CDI","IZ","636d"
79161,33078,"tr_5","C",1806,"69","O","ct_9","CDI","MA","383a"
79164,15159,"tr_6","P",1729,"75","O","ct_9","CDI","NZ","684a"
79167,17363,"tr_0","C",925,"78","O","ct_9","CDI","GZ","463b"
79171,19602,"tr_4","C",1871,"78","O","ct_9","CDI","HZ","483a"
79180,51383,"tr_5","C",1820,"92","O","ct_8","CDI","KZ","372b"
79184,33609,"tr_6","C",1878,"78","O","ct_9","CDI","CL","465a"
79185,19704,"tr_4","C",1525,"78","O","ct_9","CDI","QB","525d"
79186,13027,"tr_5","C",1178,"78","O","ct_9","CDI","NZ","628g"
79187,27738,"tr_3","C",1799,"75","O","ct_9","CDI","HZ","534a"
79188,7984,"tr_4","P",669,"78","O","ct_9","CDI","IZ","552a"
79190,3900,"tr_3","C",576,"78","A","ct_9","APP","MA","472b"
79191,32606,"tr_2","C",1726,"75","O","ct_9","CDI","KZ","423b"
79195,3090,"tr_3","P",930,"78","O","ct_9","CDI","QB","525d"
79204,15976,"tr_6","C",1119,"78","O","ct_9","CDI","CL","673c"
79207,42807,"tr_6","C",1819,"93","O","ct_1","CDI","OZ","523b"
79208,9641,"tr_6","C",1405,"94","O","ct_9","CDI","NZ","534a"
79212,25426,"tr_6","C",1666,"78","O","ct_9","CDI","MA","543h"
79222,12704,"tr_4","C",602,"78","O","ct_9","CDI","GZ","462b"
79224,33130,"tr_6","C",2200,"78","O","ct_9","CDI","CL","474b"
79225,29511,"tr_5","C",1356,"92","O","ct_9","CDI","CA","461d"
79235,21424,"tr_6","P",1426,"93","O","ct_9","CDI","KZ","467c"
79246,30315,"tr_6","C",2007,"92","O","ct_9","CDI","JC","388c"
79250,51713,"tr_6","C",1785,"92","O","ct_9","CDI","DZ","374c"
79252,29689,"tr_1","C",1803,"78","O","ct_9","CDI","HZ","434c"
79254,20434,"tr_2","C",1825,"94","O","ct_9","CDI","NZ","477b"
79260,50296,"tr_2","C",1820,"92","O","ct_9","CDI","JC","373b"
79263,51023,"tr_4","C",1820,"92","O","ct_9","CDI","GZ","373b"
79265,20590,"tr_6","C",2015,"78","O","ct_2","CDI","OZ","621f"
79266,8431,"tr_1","C",1061,"78","O","ct_9","TTP","NZ","674b"
79273,13281,"tr_6","P",1498,"78","O","ct_1","CDD","OZ","422e"
79275,36192,"tr_5","C",1836,"78","O","ct_9","CDI","JC","388a"
79277,60165,"tr_6","C",1820,"92","O","ct_9","CDI","JC","373b"
79296,22332,"tr_3","C",2088,"95","O","ct_9","CDI","NZ","534a"
79297,25652,"tr_2","C",1820,"92","O","ct_9","CDI","FZ","681b"
79301,31871,"tr_3","C",1494,"78","O","ct_9","CDI","FZ","472b"
79309,26279,"tr_3","C",1820,"78","O","ct_9","CDI","LZ","543g"
79313,12781,"tr_4","C",994,"92","O","ct_9","CDI","NZ","466a"
79318,29196,"tr_5","C",1896,"92","O","ct_9","CDI","JC","388a"
79341,23307,"tr_6","C",1752,"78","O","ct_9","CDI","CH","626b"
79346,30390,"tr_6","C",1666,"75","O","ct_4","CDI","SZ","333e"
79347,15294,"tr_3","C",1435,"75","O","ct_9","CDI","IZ","488a"
79350,23385,"tr_1","C",1092,"78","O","ct_9","CDI","CH","652a"
79366,40884,"tr_6","C",1820,"78","O","ct_2","CDI","OZ","332b"
79372,8274,"tr_1","C",1669,"47","A","ct_9","APP","MA","478a"
79376,3510,NA,"C",409,"95","O",NA,"CDI","HZ","641b"
79377,26023,"tr_3","C",1193,"75","O","ct_8","CDI","QB","434b"
79394,21043,"tr_4","C",1772,"78","O","ct_9","CDI","QA","526a"
79395,39082,"tr_6","C",1820,"92","O","ct_5","CDI","MB","475a"
79398,11680,"tr_3","C",1236,"78","O","ct_9","CDI","NZ","534a"
79402,26031,"tr_6","C",1820,"75","O","ct_9","CDI","HZ","466c"
79404,22066,"tr_3","C",1484,"78","O","ct_9","CDI","MA","388c"
79407,39888,"tr_4","C",1715,"92","O","ct_9","CDI","MA","382d"
79412,18897,"tr_5","C",1891,"92","O","ct_9","CDI","GZ","551a"
