uid,Activity_type,Studying,SEX,INSEE,Age_2020,qualification,FAMILY_TYPE,occupation_42,target
73646,"TA1-1",FALSE,"Male","75118",28,"DIPL1.8","typem1.1","csp_5_4","B"
73649,"TA2-1",FALSE,"Female","75118",67,"DIPL1.8","typem2.0","csp_7_5","X"
73651,"TA1-2",FALSE,"Female","75118",52,"DIPL1.8","typem4.4","csp_4_6","X"
73655,"TA1-1",FALSE,"Male","75118",70,"DIPL1.4","typem4.2","csp_3_5","X"
73657,"TA2-5",FALSE,"Male","75118",64,"DIPL1","typem1.1","csp_8_6","B"
73658,"TA2-2",TRUE,"Male","75118",21,"DIPL1.2","typem4.3","csp_8_4","X"
73659,"TA1-1",FALSE,"Female","75118",25,"DIPL1.6","typem4.3","csp_5_4","X"
73660,"TA1-1",FALSE,"Male","75118",43,"DIPL1.8","typem4.1","csp_3_7","X"
73662,"TA1-1",FALSE,"Female","75118",41,"DIPL1.8","typem4.1","csp_3_3","X"
73664,"TA1-1",FALSE,"Male","75118",45,"DIPL2","typem4.4","csp_6_4","X"
73665,"TA1-1",FALSE,"Female","75118",42,"DIPL1.7","typem3.2","csp_4_6","B"
73666,"TA1-1",TRUE,"Female","75118",40,"DIPL1.6","typem4.3","csp_4_3","X"
73670,"TA2-1",FALSE,"Female","75118",104,"DIPL1.4","typem4.2","csp_7_7","B"
73672,"TA2-5",FALSE,"Female","75118",61,"DIPL1.2","typem4.4","csp_8_5","X"
73674,"TA1-1",FALSE,"Male","75118",48,"DIPL1.8","typem4.2","csp_3_3","X"
73675,"TA1-1",TRUE,"Female","75118",29,"DIPL1.8","typem4.1","csp_3_4","X"
73676,"TA1-1",FALSE,"Female","75118",39,"DIPL1.8","typem4.1","csp_3_7","X"
73677,"TA1-1",FALSE,"Female","75118",42,"DIPL1.8","typem3.2","csp_3_4","X"
73679,"TA2-1",FALSE,"Female","75118",74,"DIPL1.1","typem1.2","csp_7_7","X"
73680,"TA1-1",FALSE,"Female","75118",30,"DIPL1.8","typem4.1","csp_4_6","B"
73683,"TA1-1",FALSE,"Male","75118",32,"DIPL1.5","typem2.0","csp_6_3","X"
73684,"TA2-2",TRUE,"Male","75118",21,"DIPL1.2","typem4.1","csp_8_4","X"
73686,"TA2-5",FALSE,"Male","75118",54,"DIPL1.2","typem4.3","csp_8_5","X"
73687,"TA2-1",FALSE,"Female","75118",77,"DIPL1.4","typem4.4","csp_7_4","X"
73690,"TA1-1",FALSE,"Male","75118",65,"DIPL1.8","typem1.1","csp_3_1","X"
73691,"TA1-1",FALSE,"Male","75118",59,"DIPL1.2","typem1.1","csp_5_6","X"
73693,"TA2-1",FALSE,"Male","75118",75,"DIPL3","typem1.1","csp_7_7","X"
73694,"TA1-1",FALSE,"Male","75118",30,"DIPL1.8","typem4.2","csp_4_6","X"
73699,"TA2-2",TRUE,"Male","75118",19,"DIPL1.2","typem4.1","csp_8_4","B"
73700,"TA2-5",FALSE,"Male","75118",65,"DIPL1.2","typem4.3","csp_8_6","X"
73702,"TA2-1",FALSE,"Male","75118",76,"DIPL1.8","typem1.1","csp_7_5","X"
73710,"TA1-1",FALSE,"Female","75118",61,"DIPL1.8","typem4.1","csp_3_4","X"
73712,"TA1-1",FALSE,"Female","75118",34,"DIPL1.8","typem4.1","csp_3_1","X"
73713,"TA1-1",FALSE,"Male","75118",32,"DIPL1.8","typem4.1","csp_3_8","X"
73719,"TA1-1",FALSE,"Female","75118",54,"DIPL1.2","typem3.2","csp_5_2","X"
73725,"TA2-1",FALSE,"Male","75118",74,"DIPL1.6","typem4.3","csp_7_8","X"
73728,"TA1-1",FALSE,"Female","75118",67,"DIPL1.8","typem1.2","csp_3_5","X"
73731,"TA2-2",TRUE,"Male","75118",17,"DIPL3","typem4.1","csp_8_5","B"
73733,"TA1-1",FALSE,"Female","75118",27,"DIPL1.8","typem2.0","csp_3_7","X"
73742,"TA1-1",FALSE,"Female","75118",24,"DIPL1.8","typem4.3","csp_3_7","X"
73744,"TA1-1",FALSE,"Female","75118",25,"DIPL1.8","typem2.0","csp_4_2","X"
73748,"TA1-1",FALSE,"Female","75118",53,"DIPL2","typem4.1","csp_5_6","B"
73749,"TA1-1",FALSE,"Female","75118",42,"DIPL1.8","typem4.1","csp_3_8","B"
73756,"TA1-1",FALSE,"Female","75118",30,"DIPL1.8","typem4.2","csp_4_6","X"
73758,"TA1-1",FALSE,"Male","75118",33,"DIPL1.7","typem1.1","csp_4_7","X"
73759,"TA2-5",FALSE,"Male","75118",51,"DIPL1.3","typem1.1","csp_8_5","X"
73761,"TA2-2",TRUE,"Female","75118",16,"DIPL1.2","typem4.1","csp_8_4","X"
73763,"TA1-2",FALSE,"Male","75118",58,"DIPL1.3","typem4.4","csp_4_6","X"
73770,"TA1-1",FALSE,"Female","75118",40,"DIPL1.8","typem3.2","csp_3_7","B"
73771,"TA2-1",FALSE,"Female","75118",75,"DIPL1.8","typem1.2","csp_7_5","X"
73772,"TA1-1",FALSE,"Female","75118",34,"DIPL1.8","typem4.1","csp_3_8","X"
73775,"TA1-1",FALSE,"Male","75118",48,"DIPL1.8","typem4.1","csp_2_2","X"
73777,"TA1-2",TRUE,"Female","75118",22,"DIPL1.7","typem4.1","csp_5_5","X"
73779,"TA1-1",FALSE,"Female","75118",48,"DIPL1.6","typem4.1","csp_4_6","B"
73782,"TA1-1",FALSE,"Male","75118",60,"DIPL1.6","typem3.2","csp_4_6","X"
73783,"TA2-1",FALSE,"Female","75118",89,"DIPL1.7","typem4.4","csp_7_4","X"
73784,"TA2-2",TRUE,"Male","75118",24,"DIPL1.7","typem3.2","csp_8_4","B"
73787,"TA1-1",FALSE,"Male","75118",28,"DIPL1.8","typem2.0","csp_3_7","X"
73788,"TA1-1",FALSE,"Female","75118",44,"DIPL1.7","typem4.1","csp_3_5","B"
73789,"TA1-1",FALSE,"Male","75118",51,"DIPL1.7","typem1.1","csp_3_3","X"
73794,"TA2-1",FALSE,"Female","75118",72,"DIPL1.7","typem4.2","csp_7_5","X"
73796,"TA1-1",FALSE,"Female","75118",42,"DIPL1.8","typem1.2","csp_3_3","X"
73798,"TA1-1",FALSE,"Female","75118",29,"DIPL1.7","typem2.0","csp_6_3","X"
73799,"TA2-5",FALSE,"Female","75118",45,"DIPL1","typem4.2","csp_8_5","X"
73800,"TA2-1",FALSE,"Male","75118",72,"DIPL1.7","typem4.4","csp_7_5","X"
73802,"TA2-1",FALSE,"Female","75118",91,"DIPL3","typem4.2","csp_7_7","X"
73803,"TA1-1",FALSE,"Male","75118",45,"DIPL1.8","typem1.1","csp_3_4","X"
73804,"TA1-1",FALSE,"Male","75118",36,"DIPL1.3","typem4.2","csp_2_1","X"
73806,"TA2-2",TRUE,"Female","75118",21,"DIPL1.4","typem4.1","csp_8_4","X"
73808,"TA1-1",FALSE,"Male","75118",56,"DIPL1.8","typem4.1","csp_3_7","B"
73809,"TA1-1",FALSE,"Male","75118",41,"DIPL1.7","typem4.2","csp_6_2","X"
73811,"TA1-1",FALSE,"Male","75118",59,"DIPL1.1","typem4.1","csp_6_2","X"
73812,"TA1-1",FALSE,"Female","75118",29,"DIPL1.5","typem4.2","csp_5_5","X"
73813,"TA2-1",FALSE,"Male","75118",72,"DIPL1.4","typem1.1","csp_7_7","X"
73814,"TA2-2",TRUE,"Male","75118",25,"DIPL1.8","typem1.1","csp_8_4","X"
73822,"TA2-4",FALSE,"Female","75118",26,"DIPL1.4","typem4.4","csp_8_5","X"
73825,"TA1-1",FALSE,"Female","75118",46,"DIPL1.8","typem1.2","csp_4_6","B"
73826,"TA1-1",FALSE,"Male","75118",45,"DIPL1.3","typem1.1","csp_5_4","X"
73827,"TA2-2",TRUE,"Female","75118",18,"DIPL1.2","typem4.1","csp_8_4","X"
73829,"TA1-1",FALSE,"Male","75118",55,"DIPL1.4","typem1.1","csp_6_5","X"
73832,"TA1-1",FALSE,"Male","75118",47,"DIPL1.6","typem1.1","csp_3_7","X"
73833,"TA1-1",FALSE,"Male","75118",59,"DIPL1.4","typem4.2","csp_3_8","X"
73834,"TA2-1",FALSE,"Female","75118",66,"DIPL1.8","typem4.2","csp_7_5","X"
73835,"TA1-1",FALSE,"Male","75118",44,"DIPL1.8","typem1.1","csp_3_7","B"
73837,"TA1-2",FALSE,"Male","75118",68,"DIPL1.4","typem1.1","csp_5_4","B"
73839,"TA1-2",FALSE,"Female","75118",61,"DIPL1.6","typem1.2","csp_4_6","X"
73841,"TA1-1",FALSE,"Female","75118",34,"DIPL1.8","typem1.2","csp_3_4","X"
73843,"TA1-1",FALSE,"Male","75118",57,"DIPL1.3","typem2.0","csp_4_5","X"
73845,"TA2-1",FALSE,"Male","75118",82,"DIPL1.9","typem4.3","csp_7_4","X"
73846,"TA2-1",FALSE,"Female","75118",74,"DIPL2","typem1.2","csp_7_7","X"
73848,"TA1-1",FALSE,"Female","75118",33,"DIPL1.4","typem4.1","csp_3_5","X"
73849,"TA1-1",FALSE,"Male","75118",56,"DIPL1.8","typem4.1","csp_3_8","X"
73851,"TA2-1",FALSE,"Male","75118",68,"DIPL1.4","typem1.1","csp_7_5","X"
73854,"TA1-1",FALSE,"Female","75118",47,"DIPL1.6","typem1.2","csp_4_6","X"
73856,"TA1-1",FALSE,"Female","75118",25,"DIPL1.4","typem3.2","csp_5_6","B"
73857,"TA1-1",FALSE,"Female","75118",37,"DIPL1.8","typem4.1","csp_3_7","X"
73858,"TA1-1",FALSE,"Female","75118",42,"DIPL1.8","typem3.2","csp_2_2","B"
73860,"TA1-1",FALSE,"Female","75118",26,"DIPL1.8","typem1.2","csp_4_6","B"
73862,"TA1-1",FALSE,"Male","75118",30,"DIPL1.5","typem4.1","csp_4_6","B"
73864,"TA1-1",FALSE,"Female","75118",60,"DIPL1.7","typem4.1","csp_5_4","X"
73865,"TA2-1",FALSE,"Female","75118",95,"DIPL2","typem1.2","csp_7_7","X"
73867,"TA2-2",TRUE,"Male","75118",16,"DIPL3","typem3.2","csp_8_5","X"
73869,"TA2-1",FALSE,"Female","75118",65,"DIPL1.3","typem3.2","csp_8_6","X"
73871,"TA1-1",FALSE,"Male","75118",31,"DIPL1.8","typem2.0","csp_3_7","B"
73872,"TA1-1",FALSE,"Male","75118",61,"DIPL1.3","typem1.1","csp_5_6","B"
73881,"TA1-1",FALSE,"Male","75118",44,"DIPL1.7","typem4.2","csp_3_7","X"
73882,"TA1-1",FALSE,"Male","75118",35,"DIPL1.7","typem4.1","csp_3_5","X"
73883,"TA1-1",FALSE,"Male","75118",44,"DIPL1.7","typem4.1","csp_5_3","X"
73884,"TA2-1",FALSE,"Female","75118",81,"DIPL1.3","typem1.2","csp_7_2","X"
73885,"TA1-2",FALSE,"Male","75118",47,"DIPL1.3","typem1.1","csp_6_7","X"
73886,"TA1-1",FALSE,"Male","75118",61,"DIPL1.8","typem1.1","csp_3_7","X"
73887,"TA1-1",FALSE,"Male","75118",48,"DIPL1.4","typem4.2","csp_4_8","X"
73888,"TA1-1",FALSE,"Male","75118",46,"DIPL1.8","typem4.1","csp_2_1","X"
73892,"TA1-1",FALSE,"Male","75118",37,"DIPL1.8","typem1.1","csp_3_8","X"
73893,"TA2-2",TRUE,"Male","75118",18,"DIPL1.2","typem2.0","csp_8_4","X"
73895,"TA2-2",TRUE,"Female","75118",17,"DIPL1.2","typem4.4","csp_8_4","X"
73896,"TA1-1",FALSE,"Female","75118",55,"DIPL1.6","typem4.1","csp_4_6","X"
73897,"TA1-1",FALSE,"Male","75118",65,"DIPL1.7","typem1.1","csp_3_5","X"
73898,"TA2-1",FALSE,"Female","75118",67,"DIPL1.3","typem4.4","csp_7_7","X"
73899,"TA2-2",TRUE,"Male","75118",27,"DIPL1.8","typem1.1","csp_8_4","X"
73901,"TA2-2",TRUE,"Female","75119",27,"DIPL1.8","typem1.2","csp_8_4","B"
73903,"TA1-2",FALSE,"Male","75119",40,"DIPL3","typem4.4","csp_5_5","X"
73904,"TA1-1",FALSE,"Male","75119",39,"DIPL1.7","typem4.1","csp_2_2","B"
73905,"TA1-1",FALSE,"Male","75119",42,"DIPL1.8","typem4.1","csp_4_6","X"
73907,"TA2-2",TRUE,"Male","75119",22,"DIPL1.4","typem4.1","csp_8_4","X"
73909,"TA1-1",FALSE,"Male","75119",63,"DIPL1.7","typem4.2","csp_3_3","X"
73910,"TA2-1",FALSE,"Female","75119",71,"DIPL1.6","typem1.2","csp_7_5","X"
73914,"TA2-1",FALSE,"Male","75119",77,"DIPL1.4","typem4.4","csp_7_7","X"
73919,"TA1-1",FALSE,"Female","75119",50,"DIPL1","typem3.2","csp_6_3","X"
73920,"TA2-1",FALSE,"Female","75119",71,"DIPL1.6","typem1.2","csp_7_5","X"
73921,"TA1-1",FALSE,"Male","75119",70,"DIPL3","typem4.1","csp_3_5","X"
73928,"TA1-1",TRUE,"Female","75119",27,"DIPL1.8","typem4.1","csp_3_5","B"
73930,"TA1-1",FALSE,"Female","75119",25,"DIPL1.8","typem4.1","csp_4_7","X"
73936,"TA2-4",FALSE,"Female","75119",61,"DIPL1.8","typem4.2","csp_8_5","B"
73940,"TA1-1",FALSE,"Male","75119",25,"DIPL1.8","typem1.1","csp_3_8","X"
73941,"TA1-1",FALSE,"Female","75119",61,"DIPL1.7","typem4.1","csp_3_7","B"
73943,"TA1-1",FALSE,"Male","75119",40,"DIPL1.5","typem4.1","csp_4_7","X"
73946,"TA1-1",FALSE,"Male","75119",27,"DIPL1.8","typem2.0","csp_3_4","X"
73947,"TA2-2",TRUE,"Male","75119",24,"DIPL1.7","typem1.1","csp_8_4","X"
73948,"TA1-1",FALSE,"Female","75119",76,"DIPL1.8","typem1.2","csp_3_1","B"
73949,"TA1-1",FALSE,"Female","75119",43,"DIPL2","typem4.1","csp_6_8","B"
73951,"TA1-1",TRUE,"Female","75119",26,"DIPL1.6","typem4.2","csp_5_2","X"
73952,"TA1-1",FALSE,"Male","75119",41,"DIPL1.3","typem4.1","csp_5_4","X"
73955,"TA1-1",FALSE,"Male","75119",45,"DIPL1.5","typem4.2","csp_6_4","B"
73956,"TA1-1",FALSE,"Male","75119",41,"DIPL1.7","typem4.1","csp_3_5","X"
73963,"TA2-1",FALSE,"Female","75119",86,"DIPL1.8","typem1.2","csp_7_5","B"
73964,"TA2-5",FALSE,"Male","75119",34,"DIPL1.3","typem4.4","csp_8_5","X"
73965,"TA1-1",FALSE,"Female","75119",34,"DIPL1.8","typem4.1","csp_3_7","B"
73968,"TA2-2",TRUE,"Male","75119",23,"DIPL1.4","typem1.1","csp_8_4","X"
73969,"TA2-1",FALSE,"Female","75119",68,"DIPL1.1","typem4.4","csp_7_2","X"
73974,"TA1-1",FALSE,"Female","75119",38,"DIPL1.8","typem4.1","csp_3_7","B"
73975,"TA1-1",FALSE,"Female","75119",25,"DIPL3","typem3.2","csp_4_2","X"
73976,"TA1-1",FALSE,"Male","75119",55,"DIPL1.8","typem4.1","csp_3_7","X"
73978,"TA1-2",FALSE,"Male","75119",30,"DIPL3","typem3.1","csp_2_2","X"
73987,"TA1-1",FALSE,"Male","75119",29,"DIPL1.3","typem1.1","csp_5_2","X"
73989,"TA2-1",FALSE,"Female","75119",83,"DIPL1.4","typem1.2","csp_7_7","X"
73990,"TA1-1",FALSE,"Female","75119",26,"DIPL1.8","typem4.1","csp_3_8","X"
73991,"TA1-1",FALSE,"Male","75119",64,"DIPL1.3","typem4.1","csp_3_5","X"
73992,"TA2-5",FALSE,"Female","75119",83,"DIPL2","typem1.2","csp_8_6","B"
73993,"TA1-1",FALSE,"Male","75119",35,"DIPL1.4","typem1.1","csp_3_5","X"
73994,"TA1-1",FALSE,"Female","75119",34,"DIPL1.4","typem4.1","csp_5_2","X"
73996,"TA2-1",FALSE,"Male","75119",66,"DIPL1.5","typem1.1","csp_7_2","X"
73997,"TA2-1",FALSE,"Female","75119",94,"DIPL1.1","typem1.2","csp_7_7","B"
73998,"TA1-1",FALSE,"Male","75119",51,"DIPL3","typem4.1","csp_6_8","B"
73999,"TA2-1",FALSE,"Female","75119",73,"DIPL1.6","typem4.4","csp_8_6","X"
74000,"TA1-1",FALSE,"Male","75119",39,"DIPL1.7","typem4.1","csp_3_7","X"
74002,"TA2-1",FALSE,"Female","75119",86,"DIPL1.6","typem1.2","csp_7_5","B"
74005,"TA2-5",FALSE,"Male","75119",28,"DIPL1.8","typem4.4","csp_8_5","X"
74010,"TA2-5",FALSE,"Female","75119",42,"DIPL1.8","typem1.2","csp_8_5","X"
74012,"TA1-1",FALSE,"Female","75119",30,"DIPL1.8","typem4.3","csp_3_8","X"
74013,"TA2-1",FALSE,"Female","75119",81,"DIPL1.5","typem1.2","csp_7_8","X"
74014,"TA1-1",TRUE,"Male","75119",24,"DIPL1.5","typem4.1","csp_4_6","X"
74018,"TA1-1",FALSE,"Male","75119",63,"DIPL1.6","typem1.1","csp_2_2","X"
74019,"TA1-1",FALSE,"Male","75119",37,"DIPL1.8","typem4.1","csp_4_6","X"
74020,"TA1-1",FALSE,"Male","75119",54,"DIPL1.6","typem4.1","csp_3_8","X"
74021,"TA2-2",TRUE,"Female","75119",19,"DIPL1.2","typem4.4","csp_8_4","X"
74027,"TA2-4",FALSE,"Female","75119",66,"DIPL1.7","typem4.4","csp_8_6","B"
74031,"TA1-1",FALSE,"Male","75119",31,"DIPL1.6","typem4.2","csp_5_5","X"
74032,"TA1-1",FALSE,"Female","75119",57,"DIPL1.7","typem4.1","csp_4_3","B"
74033,"TA1-1",FALSE,"Female","75119",33,"DIPL3","typem3.2","csp_5_2","X"
74036,"TA2-5",FALSE,"Female","75119",61,"DIPL3","typem4.4","csp_8_5","X"
74037,"TA1-1",FALSE,"Female","75119",37,"DIPL1.8","typem4.1","csp_3_7","X"
74039,"TA2-1",FALSE,"Female","75119",72,"DIPL1.1","typem1.2","csp_7_7","X"
74044,"TA2-2",TRUE,"Male","75119",19,"DIPL1.3","typem1.1","csp_8_4","X"
74046,"TA2-2",TRUE,"Female","75119",21,"DIPL1.4","typem1.2","csp_8_4","B"
74047,"TA2-2",TRUE,"Male","75119",27,"DIPL1.4","typem4.2","csp_8_4","X"
74048,"TA1-1",FALSE,"Female","75119",47,"DIPL1.8","typem4.1","csp_3_7","X"
74049,"TA1-1",FALSE,"Male","75119",70,"DIPL1.8","typem4.1","csp_3_1","X"
74050,"TA1-1",FALSE,"Male","75119",46,"DIPL1.7","typem3.1","csp_6_8","X"
74057,"TA1-1",FALSE,"Female","75119",64,"DIPL3","typem1.2","csp_6_8","X"
74059,"TA1-2",FALSE,"Female","75119",41,"DIPL1.8","typem1.2","csp_3_5","X"
74062,"TA2-2",TRUE,"Male","75119",24,"DIPL1.4","typem4.4","csp_8_4","X"
74066,"TA2-5",FALSE,"Female","75119",42,"DIPL1.3","typem3.2","csp_8_5","B"
74067,"TA1-1",FALSE,"Female","75119",46,"DIPL1.8","typem4.1","csp_3_7","X"
74070,"TA2-1",FALSE,"Female","75119",76,"DIPL1.4","typem4.2","csp_7_4","X"
74071,"TA2-1",FALSE,"Male","75119",91,"DIPL1.4","typem2.0","csp_7_2","X"
74072,"TA1-1",FALSE,"Male","75119",58,"DIPL1.7","typem1.1","csp_3_3","X"
74076,"TA2-2",TRUE,"Female","75119",16,"DIPL1.2","typem3.2","csp_8_4","X"
74077,"TA1-1",FALSE,"Female","75119",23,"DIPL1.3","typem4.3","csp_5_3","B"
74079,"TA1-1",FALSE,"Male","75119",76,"DIPL1.8","typem1.1","csp_4_2","X"
74080,"TA1-1",FALSE,"Female","75119",29,"DIPL1.8","typem4.1","csp_4_3","B"
74082,"TA1-1",FALSE,"Male","75119",44,"DIPL1.8","typem1.1","csp_3_7","X"
74083,"TA1-1",FALSE,"Female","75119",33,"DIPL1.4","typem4.1","csp_4_6","X"
74085,"TA1-1",FALSE,"Male","75119",30,"DIPL1.7","typem2.0","csp_3_5","X"
74086,"TA2-4",FALSE,"Female","75119",26,"DIPL1.7","typem4.2","csp_8_5","B"
74090,"TA2-1",FALSE,"Female","75119",83,"DIPL1.1","typem1.2","csp_7_7","X"
74092,"TA1-1",FALSE,"Male","75119",26,"DIPL1.3","typem4.1","csp_6_4","X"
74093,"TA2-1",FALSE,"Male","75119",79,"DIPL1.7","typem4.4","csp_7_4","X"
74099,"TA2-1",FALSE,"Female","75119",94,"DIPL1.4","typem1.2","csp_7_7","X"
74100,"TA2-2",TRUE,"Male","75119",23,"DIPL1.8","typem3.2","csp_8_4","X"
74103,"TA1-1",FALSE,"Male","75119",31,"DIPL1.8","typem4.1","csp_5_4","X"
74104,"TA1-1",FALSE,"Male","75119",54,"DIPL2","typem4.1","csp_6_8","B"
74105,"TA1-1",FALSE,"Male","75119",46,"DIPL1.8","typem4.2","csp_3_4","X"
74106,"TA1-1",FALSE,"Female","75119",26,"DIPL1.3","typem1.2","csp_5_2","B"
74108,"TA1-1",FALSE,"Male","75119",46,"DIPL1.7","typem4.1","csp_4_6","X"
74113,"TA2-2",TRUE,"Female","75119",29,"DIPL1.8","typem1.2","csp_8_4","X"
74118,"TA2-1",FALSE,"Female","75119",93,"DIPL1.4","typem3.2","csp_7_7","X"
74119,"TA2-1",FALSE,"Female","75119",69,"DIPL1.1","typem4.2","csp_7_5","X"
74120,"TA1-1",FALSE,"Male","75119",32,"DIPL1.8","typem1.1","csp_3_7","X"
74122,"TA1-1",FALSE,"Male","75119",39,"DIPL1.4","typem4.1","csp_4_8","X"
74123,"TA2-2",TRUE,"Male","75119",18,"DIPL1.2","typem3.2","csp_8_4","X"
74126,"TA1-1",FALSE,"Male","75119",42,"DIPL1.2","typem4.2","csp_5_2","X"
74128,"TA1-1",FALSE,"Female","75119",31,"DIPL1.8","typem1.2","csp_3_1","B"
74129,"TA2-1",FALSE,"Male","75119",67,"DIPL2","typem1.1","csp_7_8","X"
74130,"TA2-2",TRUE,"Male","75119",21,"DIPL1.2","typem3.1","csp_8_4","X"
74131,"TA2-1",FALSE,"Male","75119",74,"DIPL1.9","typem4.4","csp_7_4","B"
74132,"TA2-2",TRUE,"Male","75119",15,"DIPL3","typem3.2","csp_8_5","B"
74133,"TA1-1",FALSE,"Female","75119",43,"DIPL1.8","typem4.1","csp_3_7","B"
74135,"TA1-1",FALSE,"Male","75119",51,"DIPL1.7","typem4.1","csp_6_8","X"
74138,"TA1-1",TRUE,"Male","75119",26,"DIPL1.8","typem4.2","csp_3_7","B"
74139,"TA1-1",FALSE,"Female","75119",31,"DIPL1.8","typem1.2","csp_3_8","X"
74140,"TA1-1",FALSE,"Male","75119",43,"DIPL2","typem4.1","csp_6_8","X"
74142,"TA2-2",TRUE,"Female","75119",24,"DIPL1.7","typem1.2","csp_8_4","B"
74146,"TA2-1",FALSE,"Male","75119",79,"DIPL1.8","typem4.4","csp_7_4","X"
74150,"TA2-1",FALSE,"Female","75119",74,"DIPL1.7","typem1.2","csp_7_5","B"
74151,"TA2-2",TRUE,"Female","75119",16,"DIPL3","typem4.1","csp_8_5","X"
74153,"TA1-2",FALSE,"Female","75119",32,"DIPL1.8","typem4.2","csp_3_7","B"
74156,"TA2-5",FALSE,"Male","75119",28,"DIPL1.8","typem2.0","csp_8_5","X"
74159,"TA1-1",FALSE,"Male","75119",29,"DIPL1.8","typem4.1","csp_3_8","X"
74163,"TA1-1",FALSE,"Male","75119",56,"DIPL1.8","typem4.1","csp_4_7","X"
74166,"TA1-1",FALSE,"Male","75119",59,"DIPL1.7","typem4.2","csp_6_3","X"
74168,"TA2-2",TRUE,"Male","75119",22,"DIPL1.5","typem2.0","csp_8_4","X"
74173,"TA1-1",FALSE,"Female","75119",29,"DIPL1.5","typem3.2","csp_5_2","B"
74175,"TA2-1",FALSE,"Female","75119",73,"DIPL1.8","typem4.4","csp_7_5","X"
74180,"TA2-5",FALSE,"Female","75119",62,"DIPL1.4","typem4.4","csp_8_6","X"
74181,"TA1-1",FALSE,"Male","75119",65,"DIPL1.9","typem4.2","csp_3_4","B"
74183,"TA1-1",FALSE,"Female","75120",24,"DIPL1.8","typem1.2","csp_4_6","B"
74185,"TA2-1",FALSE,"Male","75120",80,"DIPL1.1","typem1.1","csp_7_7","B"
74186,"TA2-2",TRUE,"Female","75120",21,"DIPL1.5","typem4.2","csp_8_4","X"
74187,"TA1-1",FALSE,"Female","75120",30,"DIPL1.8","typem1.2","csp_3_7","X"
74189,"TA1-1",FALSE,"Male","75120",62,"DIPL1.4","typem2.0","csp_4_6","X"
74190,"TA2-1",FALSE,"Male","75120",68,"DIPL3","typem4.4","csp_7_8","X"
74194,"TA1-1",FALSE,"Female","75120",41,"DIPL1.8","typem1.2","csp_3_8","X"
74196,"TA1-1",FALSE,"Female","75120",50,"DIPL1.8","typem1.2","csp_3_5","X"
74197,"TA1-1",FALSE,"Female","75120",72,"DIPL1.8","typem3.2","csp_3_7","X"
74198,"TA1-1",FALSE,"Male","75120",31,"DIPL1.7","typem1.1","csp_5_2","X"
74200,"TA1-1",FALSE,"Female","75120",62,"DIPL1.3","typem1.2","csp_4_6","X"
74201,"TA1-1",FALSE,"Female","75120",55,"DIPL1.8","typem4.1","csp_3_7","X"
74202,"TA1-1",FALSE,"Female","75120",40,"DIPL1.6","typem4.1","csp_5_6","X"
74203,"TA2-1",FALSE,"Female","75120",66,"DIPL2","typem4.2","csp_7_7","X"
74209,"TA1-1",FALSE,"Male","75120",46,"DIPL1.8","typem4.1","csp_3_8","B"
74210,"TA2-1",FALSE,"Female","75120",73,"DIPL1.7","typem4.4","csp_7_4","X"
74213,"TA1-2",TRUE,"Female","75120",32,"DIPL1.8","typem1.2","csp_4_6","X"
74216,"TA1-1",FALSE,"Male","75120",28,"DIPL1.4","typem4.1","csp_4_6","B"
74218,"TA1-1",FALSE,"Female","75120",51,"DIPL1.7","typem3.2","csp_5_4","B"
74219,"TA2-4",FALSE,"Female","75120",56,"DIPL1.8","typem1.2","csp_8_5","B"
74221,"TA2-4",FALSE,"Female","75120",38,"DIPL1.8","typem4.2","csp_8_5","X"
74222,"TA1-1",TRUE,"Female","75120",26,"DIPL1.8","typem1.2","csp_3_7","B"
74223,"TA1-1",FALSE,"Female","75120",52,"DIPL1.3","typem2.0","csp_5_5","X"
74226,"TA1-1",FALSE,"Female","75120",43,"DIPL1.4","typem1.2","csp_5_4","X"
74227,"TA2-2",TRUE,"Female","75120",24,"DIPL1.7","typem1.2","csp_8_4","B"
74228,"TA2-2",TRUE,"Female","75120",31,"DIPL1.8","typem4.2","csp_8_4","X"
74229,"TA1-1",FALSE,"Male","75120",30,"DIPL1.8","typem4.1","csp_3_7","X"
74233,"TA1-1",FALSE,"Female","75120",29,"DIPL1.8","typem4.1","csp_3_7","X"
74235,"TA2-1",FALSE,"Female","75120",92,"DIPL1.5","typem1.2","csp_7_5","B"
74240,"TA2-1",FALSE,"Male","75120",67,"DIPL2","typem4.3","csp_7_2","X"
74241,"TA1-1",FALSE,"Male","75120",54,"DIPL1.7","typem1.1","csp_4_6","X"
74242,"TA1-1",FALSE,"Female","75120",45,"DIPL3","typem3.2","csp_5_4","B"
74243,"TA1-2",FALSE,"Male","75120",29,"DIPL1.2","typem4.1","csp_6_7","B"
74246,"TA1-2",FALSE,"Male","75120",23,"DIPL1.5","typem4.1","csp_4_3","B"
74247,"TA2-1",FALSE,"Female","75120",70,"DIPL2","typem4.4","csp_7_7","X"
74249,"TA1-2",FALSE,"Female","75120",42,"DIPL1.4","typem3.2","csp_5_4","X"
74250,"TA1-1",FALSE,"Female","75120",34,"DIPL1.5","typem2.0","csp_4_6","X"
74251,"TA1-1",FALSE,"Female","75120",31,"DIPL1.8","typem4.1","csp_4_6","X"
74253,"TA1-1",FALSE,"Female","75120",49,"DIPL1.2","typem4.3","csp_5_6","B"
